Order_number,"Total Orders","Units Sold",Payment,"Item Price",Revenue,Commission,Tax,Discount,"Shipping Price","Shipping Cost","Item Cost",Profit,"Margin Percentage"
"=""1059546""",1,1,14.07,12.95,10.84,2.11,1.12,0,0,2.78,0,8.06,74.35
"=""1051289""",1,1,14.07,12.95,10.84,2.11,1.12,0,0,2.78,0,8.06,74.35
"=""1043477""",1,1,14.07,12.95,10.84,2.11,1.12,0,0,2.7,0,8.14,75.09
"=""1056063""",1,1,14.08,12.95,10.84,2.11,1.13,0,0,2.78,0,8.06,74.35
"=""1054237""",1,1,14.08,12.95,10.84,2.11,1.13,0,0,3.18,0,7.66,70.66
"=""1057635""",1,1,12.75,9.95,10.84,1.91,0,0,2.8,3.18,0,7.66,70.66
"=""1063884""",1,1,14.09,12.95,10.84,2.11,1.14,0,0,2.84,0,8,73.79
"=""1052711""",1,1,14.1,12.95,10.84,2.12,1.15,0,0,3.18,0,7.66,70.65
"=""1042163""",1,1,14.12,12.95,10.83,2.12,1.17,0,0,2.76,0,8.07,74.52
"=""1057933""",1,1,14.18,12.95,10.82,2.13,1.23,0,0,3.18,0,7.64,70.62
"=""1051935""",1,1,14.25,12.95,10.81,2.14,1.3,0,0,2.78,0,8.03,74.29
"=""1053334""",1,1,14.27,12.95,10.81,2.14,1.32,0,0,3.18,0,7.63,70.58
"=""1050843""",1,1,14.3,12.95,10.81,2.15,1.35,0,0,2.84,0,7.97,73.72
"=""1042324""",1,1,12.5,12.5,10.7,1.8,0,0,0,2.7,0,8,74.77
"=""1052163""",1,1,13.47,12.5,10.67,1.83,0.97,0,0,3.18,0,7.49,70.2
"=""1048416""",1,1,13.6,10.95,10.66,2.04,0.9,0,1.75,2.84,0,7.82,73.36
"=""1059335""",1,1,12.45,8.95,10.58,1.87,0,0,3.5,6.36,0,4.22,39.9
"=""1052571""",1,1,12.4,9.95,10.54,1.86,0,0,2.45,3.18,0,7.36,69.83
"=""1044109""",1,1,13,9.95,10.45,1.95,0.6,0,2.45,3.49,0,6.96,66.6
"=""1064241""",1,1,12.68,12.04,10.27,1.77,0.64,0,0,2.78,0,7.49,72.93
"=""1051566""",1,1,12,12,10.25,1.75,0,0,0,9.99,0,0.26,2.54
"=""1062849""",1,1,12.72,12,10.23,1.77,0.72,0,0,2.74,0,7.49,73.22
"=""1042054""",1,1,12.72,12,10.23,1.77,0.72,0,0,3.22,0,7.01,68.52
"=""1054748""",1,1,12.75,12,10.23,1.77,0.75,0,0,3.93,0,6.3,61.58
"=""1048911""",1,1,12.72,12,10.23,1.77,0.72,0,0,2.78,0,7.45,72.83
"=""1050986""",1,1,12.87,12,10.23,1.77,0.87,0,0,2.76,0,7.47,73.02
"=""1055203""",1,1,13.11,12,10.22,1.78,1.11,0,0,3.18,0,7.04,68.88
"=""1054749""",1,1,12.99,12,10.22,1.78,0.99,0,0,3.39,0,6.83,66.83
"=""1046827""",1,1,13.08,12,10.22,1.78,1.08,0,0,3.18,0,7.04,68.88
"=""1050644""",1,1,12.96,12,10.22,1.78,0.96,0,0,3.97,0,6.25,61.15
"=""1049604""",1,1,12.99,12,10.22,1.78,0.99,0,0,2.93,0,7.29,71.33
"=""1050871""",1,1,12.84,9.95,10.21,1.93,0.7,0,2.19,3.23,0,6.98,68.38
"=""1057753""",1,1,11.95,11.95,10.21,1.74,0,0,0,3.18,0,7.03,68.85
"=""1059484""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.78,0,7.43,72.77
"=""1057804""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.78,0,7.43,72.77
"=""1062445""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.93,0,7.28,71.3
"=""1058083""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.93,0,7.28,71.3
"=""1048765""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.78,0,7.43,72.77
"=""1048682""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.84,0,7.37,72.18
"=""1044767""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.7,0,7.51,73.56
"=""1061460""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.84,0,7.37,72.18
"=""1048604""",1,1,11.95,11.95,10.21,1.74,0,0,0,0,0,10.21,100
"=""1057399""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.93,0,7.28,71.3
"=""1052669""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.93,0,7.28,71.3
"=""1055825""",1,1,11.95,11.95,10.21,1.74,0,0,0,3.18,0,7.03,68.85
"=""1056280""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.78,0,7.43,72.77
"=""1057992""",1,1,11.95,11.95,10.21,1.74,0,0,0,3.18,0,7.03,68.85
"=""1054256""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.93,0,7.28,71.3
"=""1056127""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.78,0,7.43,72.77
"=""1057714""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.78,0,7.43,72.77
"=""1062674""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.78,0,7.43,72.77
"=""1051801""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.84,0,7.37,72.18
"=""1061735""",1,1,11.95,11.95,10.21,1.74,0,0,0,3.18,0,7.03,68.85
"=""1055996""",1,1,11.95,11.95,10.21,1.74,0,0,0,3.18,0,7.03,68.85
"=""1062840""",1,1,11.95,11.95,10.21,1.74,0,0,0,3.18,0,7.03,68.85
"=""1059988""",1,1,11.95,11.95,10.21,1.74,0,0,0,3.18,0,7.03,68.85
"=""1051825""",1,1,11.95,11.95,10.21,1.74,0,0,0,0,0,10.21,100
"=""1060557""",1,1,11.95,11.95,10.21,1.74,0,0,0,3.18,0,7.03,68.85
"=""1060558""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.78,0,7.43,72.77
"=""1057896""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.93,0,7.28,71.3
"=""1057219""",1,1,11.95,11.95,10.21,1.74,0,0,0,10.98,0,-0.77,-7.54
"=""1060924""",1,1,11.95,11.95,10.21,1.74,0,0,0,3.18,0,7.03,68.85
"=""1055304""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.93,0,7.28,71.3
"=""1047474""",1,1,11.95,11.95,10.21,1.74,0,0,0,3.39,0,6.82,66.8
"=""1043928""",1,1,11.95,11.95,10.21,1.74,0,0,0,3.28,0,6.93,67.87
"=""1051879""",1,1,11.95,11.95,10.21,1.74,0,0,0,3.18,0,7.03,68.85
"=""1060930""",1,1,11.95,11.95,10.21,1.74,0,0,0,3.18,0,7.03,68.85
"=""1049954""",1,1,11.95,11.95,10.21,1.74,0,0,0,3.31,0,6.9,67.58
"=""1054215""",1,1,11.95,11.95,10.21,1.74,0,0,0,3.31,0,6.9,67.58
"=""1054877""",1,2,12.7,11.98,10.21,1.77,0.72,0,0,2.78,0,7.43,72.77
"=""1047209""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.84,0,7.37,72.18
"=""1062505""",1,1,11.95,11.95,10.21,1.74,0,0,0,3.18,0,7.03,68.85
"=""1061987""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.78,0,7.43,72.77
"=""1055947""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.78,0,7.43,72.77
"=""1043557""",1,1,11.95,11.95,10.21,1.74,0,0,0,2.7,0,7.51,73.56
"=""1061218""",1,1,12.43,11.95,10.2,1.75,0.48,0,0,2.93,0,7.27,71.27
"=""1051848""",1,2,13.06,11.98,10.2,1.78,1.08,0,0,3.18,0,7.02,68.82
"=""1056806""",1,2,12.98,11.98,10.2,1.78,1,0,0,3.05,0,7.15,70.1
"=""1048047""",1,1,12.43,11.95,10.2,1.75,0.48,0,0,3.18,0,7.02,68.82
"=""1057809""",1,1,12.58,11.95,10.2,1.75,0.63,0,0,2.78,0,7.42,72.75
"=""1051661""",1,1,12.55,11.95,10.2,1.75,0.6,0,0,3.31,0,6.89,67.55
"=""1054096""",1,1,12.49,11.95,10.2,1.75,0.54,0,0,3.18,0,7.02,68.82
"=""1061428""",1,1,12.58,11.95,10.2,1.75,0.63,0,0,2.78,0,7.42,72.75
"=""1058464""",1,1,12.58,11.95,10.2,1.75,0.63,0,0,2.78,0,7.42,72.75
"=""1060986""",1,1,12.82,11.95,10.19,1.76,0.87,0,0,3.18,0,7.01,68.79
"=""1051444""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.78,0,7.41,72.72
"=""1058544""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.76,0,7.43,72.91
"=""1044162""",1,1,12.79,11.95,10.19,1.76,0.84,0,0,2.66,0,7.53,73.9
"=""1057111""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.78,0,7.41,72.72
"=""1057108""",1,1,12.7,11.95,10.19,1.76,0.75,0,0,2.84,0,7.35,72.13
"=""1048057""",1,1,12.7,11.95,10.19,1.76,0.75,0,0,2.93,0,7.26,71.25
"=""1060658""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.76,0,7.43,72.91
"=""1061758""",1,1,12.7,11.95,10.19,1.76,0.75,0,0,2.76,0,7.43,72.91
"=""1057031""",1,1,12.7,11.95,10.19,1.76,0.75,0,0,2.74,0,7.45,73.11
"=""1054623""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.78,0,7.41,72.72
"=""1052035""",1,1,12.79,11.95,10.19,1.76,0.84,0,0,2.84,0,7.35,72.13
"=""1063831""",1,1,12.79,11.95,10.19,1.76,0.84,0,0,2.74,0,7.45,73.11
"=""1061846""",1,1,12.91,11.95,10.19,1.76,0.96,0,0,2.78,0,7.41,72.72
"=""1059021""",1,1,12.85,11.95,10.19,1.76,0.9,0,0,2.84,0,7.35,72.13
"=""1063990""",1,1,12.74,11.95,10.19,1.76,0.79,0,0,2.78,0,7.41,72.72
"=""1059751""",1,1,12.62,11.95,10.19,1.76,0.67,0,0,3.05,0,7.14,70.07
"=""1054144""",1,1,12.76,11.95,10.19,1.76,0.81,0,0,3.25,0,6.94,68.11
"=""1056856""",1,1,12.91,11.95,10.19,1.76,0.96,0,0,2.76,0,7.43,72.91
"=""1042020""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,3.18,0,7.01,68.79
"=""1062707""",1,1,12.88,11.95,10.19,1.76,0.93,0,0,3.18,0,7.01,68.79
"=""1061019""",1,1,12.88,11.95,10.19,1.76,0.93,0,0,3.18,0,7.01,68.79
"=""1062705""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.74,0,7.45,73.11
"=""1060074""",1,1,12.7,11.95,10.19,1.76,0.75,0,0,2.76,0,7.43,72.91
"=""1059672""",1,1,12.61,11.95,10.19,1.76,0.66,0,0,2.76,0,7.43,72.91
"=""1051699""",1,1,12.74,11.95,10.19,1.76,0.79,0,0,2.78,0,7.41,72.72
"=""1062671""",1,1,12.71,11.95,10.19,1.76,0.76,0,0,2.84,0,7.35,72.13
"=""1056641""",1,1,12.91,11.95,10.19,1.76,0.96,0,0,2.84,0,7.35,72.13
"=""1057530""",1,1,12.7,11.95,10.19,1.76,0.75,0,0,2.76,0,7.43,72.91
"=""1059204""",1,1,12.91,11.95,10.19,1.76,0.96,0,0,2.84,0,7.35,72.13
"=""1058302""",1,1,12.82,11.95,10.19,1.76,0.87,0,0,2.78,0,7.41,72.72
"=""1062041""",1,1,12.79,11.95,10.19,1.76,0.84,0,0,2.84,0,7.35,72.13
"=""1055135""",1,1,12.88,11.95,10.19,1.76,0.93,0,0,3.18,0,7.01,68.79
"=""1062156""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.74,0,7.45,73.11
"=""1060381""",1,1,12.91,11.95,10.19,1.76,0.96,0,0,2.76,0,7.43,72.91
"=""1058253""",1,1,12.61,11.95,10.19,1.76,0.66,0,0,2.74,0,7.45,73.11
"=""1062152""",1,1,12.88,11.95,10.19,1.76,0.93,0,0,3.18,0,7.01,68.79
"=""1059718""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.74,0,7.45,73.11
"=""1062609""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.78,0,7.41,72.72
"=""1055971""",1,1,12.7,11.95,10.19,1.76,0.75,0,0,2.76,0,7.43,72.91
"=""1050702""",1,1,12.62,11.95,10.19,1.76,0.67,0,0,2.74,0,7.45,73.11
"=""1058216""",1,1,12.7,11.95,10.19,1.76,0.75,0,0,2.84,0,7.35,72.13
"=""1062107""",1,1,12.74,11.95,10.19,1.76,0.79,0,0,2.78,0,7.41,72.72
"=""1057048""",1,1,12.79,11.95,10.19,1.76,0.84,0,0,2.78,0,7.41,72.72
"=""1055778""",1,1,12.88,11.95,10.19,1.76,0.93,0,0,3.18,0,7.01,68.79
"=""1058981""",1,1,12.71,11.95,10.19,1.76,0.76,0,0,2.84,0,7.35,72.13
"=""1056179""",1,1,12.74,11.95,10.19,1.76,0.79,0,0,2.78,0,7.41,72.72
"=""1059195""",1,1,12.91,11.95,10.19,1.76,0.96,0,0,2.78,0,7.41,72.72
"=""1064656""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.78,0,7.41,72.72
"=""1064504""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.78,0,7.41,72.72
"=""1056128""",1,1,12.73,11.95,10.19,1.76,0.78,0,0,2.76,0,7.43,72.91
"=""1049298""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.78,0,7.41,72.72
"=""1059439""",1,1,12.62,11.95,10.19,1.76,0.67,0,0,3.05,0,7.14,70.07
"=""1059441""",1,1,12.7,11.95,10.19,1.76,0.75,0,0,2.74,0,7.45,73.11
"=""1055738""",1,1,12.79,11.95,10.19,1.76,0.84,0,0,2.84,0,7.35,72.13
"=""1061144""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,3.25,0,6.94,68.11
"=""1057208""",1,2,13.09,11.98,10.19,1.78,1.12,0,0,3.18,0,7.01,68.79
"=""1058923""",1,1,12.79,11.95,10.19,1.76,0.84,0,0,2.78,0,7.41,72.72
"=""1055728""",1,1,12.7,11.95,10.19,1.76,0.75,0,0,2.84,0,7.35,72.13
"=""1056407""",1,1,12.88,11.95,10.19,1.76,0.93,0,0,3.18,0,7.01,68.79
"=""1055716""",1,1,12.85,11.95,10.19,1.76,0.9,0,0,2.78,0,7.41,72.72
"=""1057251""",1,2,12.97,11.98,10.19,1.78,1,0,0,5.68,0,4.51,44.26
"=""1057425""",1,1,12.85,11.95,10.19,1.76,0.9,0,0,2.78,0,7.41,72.72
"=""1043865""",1,1,12.79,11.95,10.19,1.76,0.84,0,0,2.7,0,7.49,73.5
"=""1054971""",1,1,12.91,11.95,10.19,1.76,0.96,0,0,2.84,0,7.35,72.13
"=""1050550""",1,1,12.7,11.95,10.19,1.76,0.75,0,0,2.76,0,7.43,72.91
"=""1061278""",1,1,12.79,11.95,10.19,1.76,0.84,0,0,2.76,0,7.43,72.91
"=""1062280""",1,1,12.76,11.95,10.19,1.76,0.81,0,0,2.76,0,7.43,72.91
"=""1057617""",1,1,12.92,11.95,10.19,1.76,0.97,0,0,2.78,0,7.41,72.72
"=""1056441""",1,1,12.76,11.95,10.19,1.76,0.81,0,0,2.76,0,7.43,72.91
"=""1063060""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.78,0,7.41,72.72
"=""1053365""",1,1,12.79,11.95,10.19,1.76,0.84,0,0,2.78,0,7.41,72.72
"=""1057178""",1,1,12.7,11.95,10.19,1.76,0.75,0,0,2.74,0,7.45,73.11
"=""1057176""",1,1,12.82,11.95,10.19,1.76,0.87,0,0,2.78,0,7.41,72.72
"=""1057173""",1,1,12.83,11.95,10.19,1.76,0.88,0,0,2.78,0,7.41,72.72
"=""1058806""",1,1,12.74,11.95,10.19,1.76,0.79,0,0,2.78,0,7.41,72.72
"=""1049825""",1,1,12.91,11.95,10.19,1.76,0.96,0,0,2.78,0,7.41,72.72
"=""1056046""",1,1,12.79,11.95,10.19,1.76,0.84,0,0,2.76,0,7.43,72.91
"=""1055585""",1,1,12.79,11.95,10.19,1.76,0.84,0,0,3.31,0,6.88,67.52
"=""1061340""",1,1,12.8,11.95,10.19,1.76,0.85,0,0,2.78,0,7.41,72.72
"=""1052398""",1,1,12.7,11.95,10.19,1.76,0.75,0,0,2.74,0,7.45,73.11
"=""1055578""",1,1,12.64,11.95,10.19,1.76,0.69,0,0,2.84,0,7.35,72.13
"=""1056478""",1,1,12.7,11.95,10.19,1.76,0.75,0,0,2.78,0,7.41,72.72
"=""1055917""",1,1,12.8,11.95,10.19,1.76,0.85,0,0,2.78,0,7.41,72.72
"=""1062331""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.78,0,7.41,72.72
"=""1053528""",1,1,12.79,11.95,10.19,1.76,0.84,0,0,3.25,0,6.94,68.11
"=""1056030""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.78,0,7.41,72.72
"=""1057686""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.78,0,7.41,72.72
"=""1055914""",1,1,12.62,11.95,10.19,1.76,0.67,0,0,3.05,0,7.14,70.07
"=""1057340""",1,1,12.79,11.95,10.19,1.76,0.84,0,0,2.78,0,7.41,72.72
"=""1062417""",1,1,12.79,11.95,10.19,1.76,0.84,0,0,2.84,0,7.35,72.13
"=""1048598""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.78,0,7.41,72.72
"=""1048595""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.93,0,7.26,71.25
"=""1056887""",1,1,12.91,11.95,10.19,1.76,0.96,0,0,2.78,0,7.41,72.72
"=""1056117""",1,1,12.88,11.95,10.19,1.76,0.93,0,0,3.18,0,7.01,68.79
"=""1064152""",1,1,12.7,11.95,10.19,1.76,0.75,0,0,2.84,0,7.35,72.13
"=""1057142""",1,1,12.76,11.95,10.19,1.76,0.81,0,0,2.76,0,7.43,72.91
"=""1056188""",1,1,12.74,11.95,10.19,1.76,0.79,0,0,2.78,0,7.41,72.72
"=""1059093""",1,1,12.74,11.95,10.19,1.76,0.79,0,0,2.78,0,7.41,72.72
"=""1048454""",1,1,12.82,11.95,10.19,1.76,0.87,0,0,2.76,0,7.43,72.91
"=""1048413""",1,1,12.91,11.95,10.19,1.76,0.96,0,0,2.84,0,7.35,72.13
"=""1064361""",1,1,12.88,11.95,10.19,1.76,0.93,0,0,3.18,0,7.01,68.79
"=""1052168""",1,1,12.7,11.95,10.19,1.76,0.75,0,0,2.84,0,7.35,72.13
"=""1058631""",1,1,12.79,11.95,10.19,1.76,0.84,0,0,2.78,0,7.41,72.72
"=""1063996""",1,1,12.91,11.95,10.19,1.76,0.96,0,0,2.78,0,7.41,72.72
"=""1054903""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.84,0,7.35,72.13
"=""1060200""",1,1,12.74,11.95,10.19,1.76,0.79,0,0,2.78,0,7.41,72.72
"=""1049638""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.78,0,7.41,72.72
"=""1042937""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,3.22,0,6.97,68.4
"=""1058583""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,2.78,0,7.41,72.72
"=""1053835""",1,1,12.67,11.95,10.19,1.76,0.72,0,0,3.25,0,6.94,68.11
"=""1055827""",1,1,12.88,11.95,10.19,1.76,0.93,0,0,3.18,0,7.01,68.79
"=""1052146""",1,1,12.91,11.95,10.19,1.76,0.96,0,0,2.84,0,7.35,72.13
"=""1061684""",1,1,12.68,11.95,10.19,1.76,0.73,0,0,3.05,0,7.14,70.07
"=""1060484""",1,1,13.09,11.95,10.18,1.77,1.14,0,0,3.18,0,7,68.76
"=""1051677""",1,1,13.15,11.95,10.18,1.77,1.2,0,0,3.18,0,7,68.76
"=""1042235""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,2.84,0,7.34,72.1
"=""1061214""",1,1,13.12,11.95,10.18,1.77,1.17,0,0,3.18,0,7,68.76
"=""1057514""",1,1,13.01,11.95,10.18,1.77,1.06,0,0,3.05,0,7.13,70.04
"=""1063697""",1,1,12.97,11.95,10.18,1.77,1.02,0,0,3.18,0,7,68.76
"=""1057792""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,2.84,0,7.34,72.1
"=""1059340""",1,1,13.17,11.95,10.18,1.77,1.22,0,0,3.18,0,7,68.76
"=""1058002""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,2.93,0,7.25,71.22
"=""1055793""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,2.84,0,7.34,72.1
"=""1062598""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,2.84,0,7.34,72.1
"=""1049854""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,5.27,0,4.91,48.23
"=""1050381""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,3.39,0,6.79,66.7
"=""1062018""",1,1,13,11.95,10.18,1.77,1.05,0,0,2.76,0,7.42,72.89
"=""1048666""",1,1,13.15,11.95,10.18,1.77,1.2,0,0,2.84,0,7.34,72.1
"=""1064409""",1,1,13.01,11.95,10.18,1.77,1.06,0,0,2.84,0,7.34,72.1
"=""1048114""",1,1,13.15,11.95,10.18,1.77,1.2,0,0,2.84,0,7.34,72.1
"=""1061040""",1,1,13.09,11.95,10.18,1.77,1.14,0,0,3.18,0,7,68.76
"=""1061584""",1,1,12.98,11.95,10.18,1.77,1.03,0,0,10.34,0,-0.16,-1.57
"=""1056663""",1,1,13.17,11.95,10.18,1.77,1.22,0,0,3.18,0,7,68.76
"=""1042831""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,2.76,0,7.42,72.89
"=""1056435""",1,1,12.95,11.95,10.18,1.77,1,0,0,3.18,0,7,68.76
"=""1060626""",1,1,13,11.95,10.18,1.77,1.05,0,0,2.76,0,7.42,72.89
"=""1059292""",1,1,12.98,11.95,10.18,1.77,1.03,0,0,2.78,0,7.4,72.69
"=""1055795""",1,1,13.01,11.95,10.18,1.77,1.06,0,0,2.78,0,7.4,72.69
"=""1059943""",1,1,13.01,11.95,10.18,1.77,1.06,0,0,2.78,0,7.4,72.69
"=""1058082""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,3.31,0,6.87,67.49
"=""1056917""",1,1,13,11.95,10.18,1.77,1.05,0,0,3.18,0,7,68.76
"=""1050117""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,2.93,0,7.25,71.22
"=""1051849""",1,1,12.95,11.95,10.18,1.77,1,0,0,3.05,0,7.13,70.04
"=""1055929""",1,1,13,11.95,10.18,1.77,1.05,0,0,2.76,0,7.42,72.89
"=""1051077""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,2.93,0,7.25,71.22
"=""1056373""",1,1,13.15,11.95,10.18,1.77,1.2,0,0,2.84,0,7.34,72.1
"=""1051696""",1,1,13,11.95,10.18,1.77,1.05,0,0,3.18,0,7,68.76
"=""1044909""",1,1,12.98,11.95,10.18,1.77,1.03,0,0,2.7,0,7.48,73.48
"=""1064639""",1,1,12.95,11.95,10.18,1.77,1,0,0,3.05,0,7.13,70.04
"=""1064250""",1,1,12.97,11.95,10.18,1.77,1.02,0,0,3.18,0,7,68.76
"=""1051551""",1,1,13.01,11.95,10.18,1.77,1.06,0,0,3.25,0,6.93,68.07
"=""1056516""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,2.93,0,7.25,71.22
"=""1048259""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,3.31,0,6.87,67.49
"=""1057587""",1,1,13.06,11.95,10.18,1.77,1.11,0,0,3.18,0,7,68.76
"=""1060534""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,3.39,0,6.79,66.7
"=""1059324""",1,1,13,11.95,10.18,1.77,1.05,0,0,3.18,0,7,68.76
"=""1059341""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,3.18,0,7,68.76
"=""1061459""",1,1,13.06,11.95,10.18,1.77,1.11,0,0,3.18,0,7,68.76
"=""1056802""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,2.93,0,7.25,71.22
"=""1060160""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,7.98,0,2.2,21.61
"=""1064327""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,2.84,0,7.34,72.1
"=""1054420""",1,1,12.98,11.95,10.18,1.77,1.03,0,0,3.25,0,6.93,68.07
"=""1058465""",1,1,12.94,11.95,10.18,1.77,0.99,0,0,3.31,0,6.87,67.49
"=""1057669""",1,1,12.98,11.95,10.18,1.77,1.03,0,0,2.78,0,7.4,72.69
"=""1061243""",1,1,13.03,11.95,10.18,1.77,1.08,0,0,2.84,0,7.34,72.1
"=""1046476""",1,1,13.03,11.95,10.18,1.77,1.08,0,0,3.31,0,6.87,67.49
"=""1052453""",1,2,11.9,11.9,10.16,1.74,0,0,0,3.31,0,6.85,67.42
"=""1057561""",1,1,11.95,11.95,10.16,1.79,0,0,0,2.84,0,7.32,72.04
"=""1049815""",1,1,11.95,11.95,10.16,1.79,0,0,0,2.84,0,7.32,72.04
"=""1060737""",1,1,11.95,11.95,10.16,1.79,0,0,0,2.84,0,7.32,72.04
"=""1058362""",1,1,11.95,11.95,10.16,1.79,0,0,0,2.93,0,7.23,71.15
"=""1057559""",1,1,11.95,11.95,10.16,1.79,0,0,0,2.78,0,7.38,72.63
"=""1048531""",1,1,11.95,11.95,10.16,1.79,0,0,0,2.84,0,7.32,72.04
"=""1058707""",1,1,11.95,11.95,10.16,1.79,0,0,0,3.25,0,6.91,68
"=""1045793""",1,2,12.62,11.9,10.14,1.76,0.72,0,0,3.25,0,6.89,67.95
"=""1042965""",1,1,12.56,11.95,10.07,1.88,0.61,0,0,2.84,0,7.23,71.79
"=""1051061""",1,1,12.61,11.95,10.06,1.89,0.66,0,0,2.76,0,7.3,72.56
"=""1045259""",1,1,12.67,11.95,10.05,1.9,0.72,0,0,2.7,0,7.35,73.13
"=""1049646""",1,1,12.67,11.95,10.05,1.9,0.72,0,0,2.74,0,7.31,72.73
"=""1058046""",1,1,12.7,11.95,10.05,1.91,0.75,0,0,2.78,0,7.27,72.32
"=""1042609""",1,1,12.74,11.95,10.04,1.91,0.79,0,0,2.7,0,7.34,73.1
"=""1063397""",1,1,11.95,11.95,10.03,1.92,0,0,0,2.76,0,7.27,72.48
"=""1058557""",1,1,11.95,11.95,10.03,1.92,0,0,0,3.39,0,6.64,66.2
"=""1053350""",1,1,11.95,11.95,10.03,1.92,0,0,0,3.67,0,6.36,63.41
"=""1057989""",1,1,12.82,11.95,10.03,1.92,0.87,0,0,2.76,0,7.27,72.47
"=""1061511""",1,1,12.88,11.95,10.02,1.93,0.93,0,0,3.67,0,6.35,63.37
"=""1049474""",1,1,12.88,11.95,10.02,1.93,0.93,0,0,3.18,0,6.84,68.26
"=""1050995""",1,1,12.88,11.95,10.02,1.93,0.93,0,0,3.18,0,6.84,68.26
"=""1049422""",1,1,12.89,11.95,10.02,1.93,0.94,0,0,2.93,0,7.09,70.75
"=""1058301""",1,1,12.91,11.95,10.01,1.94,0.96,0,0,2.84,0,7.17,71.64
"=""1046169""",1,1,12.91,11.95,10.01,1.94,0.96,0,0,3.23,0,6.78,67.74
"=""1053602""",1,1,13.03,11.95,10,1.95,1.08,0,0,2.84,0,7.16,71.59
"=""1045374""",1,1,13.09,11.95,9.99,1.96,1.14,0,0,3.63,0,6.36,63.65
"=""1042797""",1,1,9.95,9.95,9.95,0,0,0,0,3.09,0,6.86,68.94
"=""1042027""",1,1,9.95,9.95,9.95,0,0,0,0,2.76,0,7.19,72.26
"=""1042199""",1,1,9.95,9.95,9.95,0,0,0,0,3.49,0,6.46,64.92
"=""1052608""",1,1,9.95,9.95,9.95,0,0,0,0,2.76,0,7.19,72.26
